task,model,unit,stratum,pearson_delta
T5c,scPRAM,B,perturbation=Canertinib,0.1216544823173344
T5c,scPRAM,B,perturbation=Lapatinib,0.1401341736854281
T5c,scPRAM,B,perturbation=Linagliptin,0.04617910300240095
T5c,scPRAM,B,perturbation=Raloxifene,0.28426776442257234
T5c,scPRAM,B,perturbation=Vorinostat,0.16127103682484256
T5c,scPRAM,B,perturbation=Trametinib,0.24754988036995274
T5c,scPRAM,B,perturbation=Dasatinib,0.2743637282598769
T5c,scPRAM,B,perturbation=Flutamide,0.11131477908519816
T5c,scPRAM,B,perturbation=Idelalisib,0.1478858456843146
T5c,scPRAM,B,perturbation=Riociguat,0.11881154362941108
T5c,scPRAM,B,perturbation=Azacitidine,0.14575874313257128
T5c,scPRAM,B,perturbation=TGX 221,0.1499629365941384
T5c,scPRAM,B,perturbation=CGM-097,0.4923491122847574
T5c,scPRAM,B,perturbation=Clemastine,0.18257853407540808
T5c,scPRAM,B,perturbation=Imatinib,0.13799030897803294
T5c,scPRAM,B,perturbation=Tipifarnib,0.19488878904854517
T5c,scPRAM,B,perturbation=RG7090,0.14909521094061848
T5c,scPRAM,B,perturbation=CHIR-99021,0.12716001245160216
T5c,scPRAM,B,perturbation=TR-14035,0.07450286758886081
T5c,scPRAM,B,perturbation=Pitavastatin Calcium,0.4069824609149252
T5c,scPRAM,B,perturbation=SLx-2119,0.13415960603091143
T5c,scPRAM,B,perturbation=YK 4-279,0.16496161021311975
T5c,scPRAM,B,perturbation=SCH-58261,0.15640360867488323
T5c,scPRAM,B,perturbation=BX 912,0.17155752517998268
T5c,scPRAM,B,perturbation=GLPG0634,0.2096204450269293
T5c,scPRAM,B,perturbation=Defactinib,0.14996082758117274
T5c,scPRAM,B,perturbation=Nilotinib,0.23481319089985594
T5c,scPRAM,B,perturbation=ABT737,0.06668389377065656
T5c,scPRAM,B,perturbation=Nefazodone,0.19934064634747992
T5c,scPRAM,B,perturbation=Buspirone,0.17080490775720877
T5c,scPRAM,B,perturbation=Colforsin,0.08278719325415639
T5c,scPRAM,B,perturbation=Doxorubicin,0.14378209363043154
T5c,scPRAM,B,perturbation=Mubritinib (TAK 165),0.14667339601035723
T5c,scPRAM,B,perturbation=BI-D1870,0.1714339248526633
T5c,scPRAM,B,perturbation=AT 7867,0.24908949615254067
T5c,scPRAM,B,perturbation=PRT-062607,0.24565018520635015
T5c,scPRAM,B,perturbation=STK219801,0.12507463042981462
T5c,scPRAM,B,perturbation=Midostaurin,0.23892689547512028
T5c,scPRAM,B,perturbation=PF-03814735,0.25252559524711576
T5c,scPRAM,B,perturbation=Vanoxerine,0.14799199535622048
T5c,scPRAM,B,perturbation=AZD3514,0.14146122619740992
T5c,scPRAM,B,perturbation=OSI-930,0.10015015575878432
T5c,scPRAM,B,perturbation=AZ628,0.24704145853209347
T5c,scPRAM,B,perturbation=TPCA-1,0.26918123143832584
T5c,scPRAM,B,perturbation=CEP-37440,0.2697872033344766
T5c,scPRAM,B,perturbation=Tivantinib,0.13594842843318297
T5c,scPRAM,B,perturbation=AZD4547,0.16646692615151956
T5c,scPRAM,B,perturbation=SB525334,0.3352554922028872
T5c,scPRAM,B,perturbation=HMN-214,0.16978635026449296
T5c,scPRAM,B,perturbation=GO-6976,0.2533276966991213
T5c,scPRAM,B,perturbation=AZD-8330,0.1852088337175622
T5c,scPRAM,B,perturbation=MGCD-265,0.2021712579694135
T5c,scPRAM,B,perturbation=GSK256066,0.205920510077261
T5c,scPRAM,B,perturbation=Tosedostat,0.12249230926385983
T5c,scPRAM,B,perturbation=Prednisolone,0.38561120203273214
T5c,scPRAM,B,perturbation=HYDROXYUREA,0.1032726689144683
T5c,scPRAM,B,perturbation=Decitabine,0.11265446929804242
T5c,scPRAM,B,perturbation=CC-401,0.22170393207322392
T5c,scPRAM,B,perturbation=Saracatinib,0.20371571248472903
T5c,scPRAM,B,perturbation=Masitinib,0.04928722592825038
T5c,scPRAM,B,perturbation=GSK-1070916,0.09908871849646178
T5c,scPRAM,B,perturbation=R428,0.2699115097188851
T5c,scPRAM,B,perturbation=Colchicine,0.32770695472087696
T5c,scPRAM,B,perturbation=Tacalcitol,0.16107459591379214
T5c,scPRAM,B,perturbation=LDN 193189,0.07353948663730932
T5c,scPRAM,B,perturbation=Resminostat,0.14919642126398416
T5c,scPRAM,B,perturbation=RG7112,0.15460227957451936
T5c,scPRAM,B,perturbation=Ricolinostat,0.10261485915667048
T5c,scPRAM,B,perturbation=Oxybenzone,0.11849582618010387
T5c,scPRAM,B,perturbation=ABT-199 (GDC-0199),0.22889897317118113
T5c,scPRAM,B,perturbation=Selumetinib,0.10317788356203937
T5c,scPRAM,B,perturbation=Cabozantinib,0.32620254428744777
T5c,scPRAM,B,perturbation=Crizotinib,0.2286737627082205
T5c,scPRAM,B,perturbation=Lamivudine,0.16959356608974493
T5c,scPRAM,B,perturbation=Ceritinib,0.12038670924410401
T5c,scPRAM,B,perturbation=Bosutinib,0.3094833857306532
T5c,scPRAM,B,perturbation=Vandetanib,0.09585238412301349
T5c,scPRAM,B,perturbation=Mometasone Furoate,0.33531118921668385
T5c,scPRAM,B,perturbation=Clotrimazole,0.12742116497962633
T5c,scPRAM,B,perturbation=CGP 60474,0.2310567953351278
T5c,scPRAM,Mono,perturbation=Atorvastatin,0.17062402391238116
T5c,scPRAM,Mono,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.3976492048183871
T5c,scPRAM,Mono,perturbation=Topotecan,0.12830125934556158
T5c,scPRAM,Mono,perturbation=BMS-265246,0.004799556414942628
T5c,scPRAM,Mono,perturbation=AMD-070 (hydrochloride),-0.03506099977587225
T5c,scPRAM,Mono,perturbation=AT13387,0.3599001019482405
T5c,scPRAM,Mono,perturbation=Desloratadine,0.12043285312912302
T5c,scPRAM,Mono,perturbation=Ganetespib (STA-9090),0.4770024640037576
T5c,scPRAM,Mono,perturbation=O-Demethylated Adapalene,0.1038067034106673
T5c,scPRAM,Mono,perturbation=BAY 87-2243,0.2992735791932329
T5c,scPRAM,Mono,perturbation=Ruxolitinib,0.23843503172797625
T5c,scPRAM,Mono,perturbation=Sgc-cbp30,0.22611905811222713
T5c,scPRAM,Mono,perturbation=PF-04691502,0.16327398826932527
T5c,scPRAM,Mono,perturbation=Dactolisib,0.4674025307757489
T5c,scPRAM,Mono,perturbation=Alogliptin,0.007866661443565275
T5c,scPRAM,Mono,perturbation=Clomipramine,0.17288072496027299
T5c,scPRAM,Mono,perturbation=Protriptyline,0.05401247067973865
T5c,scPRAM,Mono,perturbation=Phenylbutazone,0.1725956843851898
T5c,scPRAM,Mono,perturbation=Pomalidomide,-0.02425298589534404
T5c,scPRAM,Mono,perturbation=FK 866,0.2526438697153951
T5c,scPRAM,Mono,perturbation=Perhexiline,0.1142375034577855
T5c,scPRAM,Mono,perturbation=BMS-536924,0.14223981121634358
T5c,scPRAM,Mono,perturbation=Penfluridol,0.1111034295806741
T5c,scPRAM,Mono,perturbation=Sunitinib,-0.011290245615283833
T5c,scPRAM,Mono,perturbation=I-BET151,0.33739124379071683
T5c,scPRAM,Mono,perturbation=K-02288,0.12609075809903927
T5c,scPRAM,Mono,perturbation=Dovitinib,-0.03804602048439872
T5c,scPRAM,Mono,perturbation=Chlorpheniramine,-0.13372082763598994
T5c,scPRAM,Mono,perturbation=IKK Inhibitor VII,0.18761572320296122
T5c,scPRAM,Mono,perturbation=Quizartinib,0.17581110031570032
T5c,scPRAM,Mono,perturbation=Tivozanib,-0.003702184811087632
T5c,scPRAM,Mono,perturbation=Foretinib,0.2670737386081894
T5c,scPRAM,Mono,perturbation=BMS-777607,0.12889991544885707
T5c,scPRAM,Mono,perturbation=AVL-292,0.12969174743183287
T5c,scPRAM,Mono,perturbation=Scriptaid,0.38039528970775127
T5c,scPRAM,Mono,perturbation=RVX-208,0.15649337840247549
T5c,scPRAM,Mono,perturbation=Amiodarone,0.028098726507465137
T5c,scPRAM,Mono,perturbation=RN-486,0.23029383835189898
T5c,scPRAM,Mono,perturbation=Tamatinib,0.28103616018022776
T5c,scPRAM,Mono,perturbation=GW843682X,0.012423202661437871
T5c,scPRAM,Mono,perturbation=Porcn Inhibitor III,0.04148732969665381
T5c,scPRAM,Mono,perturbation=Navitoclax,0.06459088346277768
T5c,scPRAM,Mono,perturbation=BAY 61-3606,0.3146298882662798
T5c,scPRAM,Mono,perturbation=Ketoconazole,0.16588763487026117
T5c,scPRAM,Mono,perturbation=Isoniazid,-0.012337512886343579
T5c,scPRAM,Mono,perturbation=PD-0325901,0.025609634001706072
T5c,scPRAM,Mono,perturbation=TIE2 Kinase Inhibitor,0.1595709996519726
T5c,scPRAM,Mono,perturbation=TL_HRAS26,-0.010442607696952053
T5c,scPRAM,Mono,perturbation=Methotrexate,0.03653784320442612
T5c,scPRAM,Mono,perturbation=LY2090314,0.14209696255805482
T5c,scPRAM,Mono,perturbation=Alvocidib,-0.10424391420629105
T5c,scPRAM,Mono,perturbation=IMD-0354,0.2026174639805657
T5c,scPRAM,Mono,perturbation=MK-5108,0.11488308945249733
T5c,scPRAM,Mono,perturbation=Ixabepilone,0.19640371627030911
T5c,scPRAM,Mono,perturbation=IN1451,0.36717897685848006
T5c,scPRAM,Mono,perturbation=Proscillaridin A;Proscillaridin-A,0.4262453928577207
T5c,scPRAM,Mono,perturbation=Palbociclib,0.0408152111363169
T5c,scPRAM,Mono,perturbation=Vardenafil,-0.04168425025915512
T5c,scPRAM,Mono,perturbation=Disulfiram,-0.05816630738444007
T5c,scPRAM,Mono,perturbation=Canertinib,-0.002838169887161961
T5c,scPRAM,Mono,perturbation=Lapatinib,0.020589308224230725
T5c,scPRAM,Mono,perturbation=Linagliptin,0.06605751342683874
T5c,scPRAM,Mono,perturbation=Raloxifene,0.04332908043769823
T5c,scPRAM,Mono,perturbation=Vorinostat,0.3137953803201369
T5c,scPRAM,Mono,perturbation=Trametinib,-0.026423750968954326
T5c,scPRAM,Mono,perturbation=Dasatinib,0.3685391780793381
T5c,scPRAM,Mono,perturbation=Flutamide,-0.006412906888664869
T5c,scPRAM,Mono,perturbation=Idelalisib,0.0017305862747254096
T5c,scPRAM,Mono,perturbation=Riociguat,0.04324890655560533
T5c,scPRAM,Mono,perturbation=Azacitidine,0.09645365087205283
T5c,scPRAM,Mono,perturbation=TGX 221,0.164418345085749
T5c,scPRAM,Mono,perturbation=CGM-097,-0.006996440316801796
T5c,scPRAM,Mono,perturbation=Clemastine,0.20198422743902533
T5c,scPRAM,Mono,perturbation=Imatinib,-0.14212040860822484
T5c,scPRAM,Mono,perturbation=Tipifarnib,0.09289405444808195
T5c,scPRAM,Mono,perturbation=RG7090,0.0154939295755809
T5c,scPRAM,Mono,perturbation=CHIR-99021,0.003627128369527975
T5c,scPRAM,Mono,perturbation=TR-14035,-0.07722564693721432
T5c,scPRAM,Mono,perturbation=Pitavastatin Calcium,0.17380490145158406
T5c,scPRAM,Mono,perturbation=SLx-2119,0.06353867112619874
T5c,scPRAM,Mono,perturbation=YK 4-279,-0.07290148879950292
T5c,scPRAM,Mono,perturbation=SCH-58261,-0.0010729493150695216
T5c,scPRAM,Mono,perturbation=BX 912,-0.06586552054704897
T5c,scPRAM,Mono,perturbation=GLPG0634,0.18876816826599552
T5c,scPRAM,Mono,perturbation=Defactinib,0.1019601441161281
T5c,scPRAM,Mono,perturbation=Nilotinib,0.14038641309483735
T5c,scPRAM,Mono,perturbation=ABT737,0.08621880106436872
T5c,scPRAM,Mono,perturbation=Nefazodone,-0.08804434064789438
T5c,scPRAM,Mono,perturbation=Buspirone,0.06995697951322302
T5c,scPRAM,Mono,perturbation=Colforsin,0.14850165665322262
T5c,scPRAM,Mono,perturbation=Doxorubicin,0.34172685499782524
T5c,scPRAM,Mono,perturbation=Mubritinib (TAK 165),0.05453132627224236
T5c,scPRAM,Mono,perturbation=BI-D1870,-0.15847378073748622
T5c,scPRAM,Mono,perturbation=AT 7867,0.15952858946246948
T5c,scPRAM,Mono,perturbation=PRT-062607,0.21587388410778055
T5c,scPRAM,Mono,perturbation=STK219801,0.17203517406766788
T5c,scPRAM,Mono,perturbation=Midostaurin,0.15014847934276818
T5c,scPRAM,Mono,perturbation=PF-03814735,0.3385432405185891
T5c,scPRAM,Mono,perturbation=Vanoxerine,0.1257897212683799
T5c,scPRAM,Mono,perturbation=AZD3514,0.008489414396548791
T5c,scPRAM,Mono,perturbation=OSI-930,0.05998284176922642
T5c,scPRAM,Mono,perturbation=AZ628,0.11749312857576483
T5c,scPRAM,Mono,perturbation=TPCA-1,0.26037855071818133
T5c,scPRAM,Mono,perturbation=CEP-37440,-0.09285978404229264
T5c,scPRAM,Mono,perturbation=Tivantinib,0.07666662295742852
T5c,scPRAM,Mono,perturbation=AZD4547,-0.02454013181489912
T5c,scPRAM,Mono,perturbation=SB525334,0.025418340278478016
T5c,scPRAM,Mono,perturbation=HMN-214,0.00969858649059294
T5c,scPRAM,Mono,perturbation=GO-6976,-0.026847354062323737
T5c,scPRAM,Mono,perturbation=AZD-8330,-0.12299072401937847
T5c,scPRAM,Mono,perturbation=MGCD-265,0.19651219896033634
T5c,scPRAM,Mono,perturbation=GSK256066,0.09348498005909892
T5c,scPRAM,Mono,perturbation=Tosedostat,0.20602264609632104
T5c,scPRAM,Mono,perturbation=Prednisolone,0.14151471925338205
T5c,scPRAM,Mono,perturbation=HYDROXYUREA,0.08494097063141688
T5c,scPRAM,Mono,perturbation=Decitabine,0.1369064312075693
T5c,scPRAM,Mono,perturbation=CC-401,0.22804110231810473
T5c,scPRAM,Mono,perturbation=Saracatinib,0.32253720247422524
T5c,scPRAM,Mono,perturbation=Masitinib,0.17842803275358413
T5c,scPRAM,Mono,perturbation=GSK-1070916,-0.05496956242746568
T5c,scPRAM,Mono,perturbation=R428,0.1701354860664656
T5c,scPRAM,Mono,perturbation=Colchicine,0.45904785723386704
T5c,scPRAM,Mono,perturbation=Tacalcitol,0.14737674366635373
T5c,scPRAM,Mono,perturbation=LDN 193189,-0.014467598711759455
T5c,scPRAM,Mono,perturbation=Resminostat,0.23205213056792276
T5c,scPRAM,Mono,perturbation=RG7112,0.0014438022193160767
T5c,scPRAM,Mono,perturbation=Ricolinostat,0.05693566500862801
T5c,scPRAM,Mono,perturbation=Oxybenzone,-0.03930827268877139
T5c,scPRAM,Mono,perturbation=ABT-199 (GDC-0199),-0.042432682418574265
T5c,scPRAM,Mono,perturbation=Selumetinib,0.20826486728551932
T5c,scPRAM,Mono,perturbation=Cabozantinib,-0.0017222050988330365
T5c,scPRAM,Mono,perturbation=Crizotinib,0.2298763464955964
T5c,scPRAM,Mono,perturbation=Lamivudine,0.15262256906875885
T5c,scPRAM,Mono,perturbation=Ceritinib,0.10638687100498383
T5c,scPRAM,Mono,perturbation=Bosutinib,0.30545005742951514
T5c,scPRAM,Mono,perturbation=Vandetanib,0.021175512362029608
T5c,scPRAM,Mono,perturbation=Mometasone Furoate,0.40739972251678636
T5c,scPRAM,Mono,perturbation=Clotrimazole,0.10920987313038003
T5c,scPRAM,Mono,perturbation=UNII-BXU45ZH6LI,0.34387512479732696
T5c,scPRAM,Mono,perturbation=BMS-387032,0.1997942611395977
T5c,scPRAM,NK,perturbation=Atorvastatin,0.1349289328992098
T5c,scPRAM,NK,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.37720338167568845
T5c,scPRAM,NK,perturbation=Topotecan,0.284860773681298
T5c,scPRAM,NK,perturbation=BMS-265246,0.3295376558761636
T5c,scPRAM,NK,perturbation=AMD-070 (hydrochloride),0.12172886774168526
T5c,scPRAM,NK,perturbation=AT13387,0.4920725218772788
T5c,scPRAM,NK,perturbation=Desloratadine,0.1364138181037277
T5c,scPRAM,NK,perturbation=Ganetespib (STA-9090),0.47226719221161195
T5c,scPRAM,NK,perturbation=O-Demethylated Adapalene,0.1422135146914491
T5c,scPRAM,NK,perturbation=BAY 87-2243,0.335052053391052
T5c,scPRAM,NK,perturbation=Ruxolitinib,0.24610046540572755
T5c,scPRAM,NK,perturbation=Sgc-cbp30,0.24332086874296152
T5c,scPRAM,NK,perturbation=PF-04691502,0.3013280194136706
T5c,scPRAM,NK,perturbation=Dactolisib,0.44727982125034527
T5c,scPRAM,NK,perturbation=Alogliptin,0.11892684403912715
T5c,scPRAM,NK,perturbation=Clomipramine,0.037449778079889195
T5c,scPRAM,NK,perturbation=Protriptyline,0.18328521772291892
T5c,scPRAM,NK,perturbation=Phenylbutazone,0.12606664086644367
T5c,scPRAM,NK,perturbation=Pomalidomide,0.21962365829582464
T5c,scPRAM,NK,perturbation=FK 866,0.1797974569615213
T5c,scPRAM,NK,perturbation=Perhexiline,0.20412680698451305
T5c,scPRAM,NK,perturbation=BMS-536924,0.21717307151113813
T5c,scPRAM,NK,perturbation=Penfluridol,0.05039242452224437
T5c,scPRAM,NK,perturbation=Sunitinib,0.20606238144204
T5c,scPRAM,NK,perturbation=I-BET151,0.369646270022757
T5c,scPRAM,NK,perturbation=K-02288,0.13419270817452936
T5c,scPRAM,NK,perturbation=Dovitinib,0.21962317508709644
T5c,scPRAM,NK,perturbation=Chlorpheniramine,0.17054077105074794
T5c,scPRAM,NK,perturbation=UNII-BXU45ZH6LI,0.12559722719499683
T5c,scPRAM,NK,perturbation=IKK Inhibitor VII,0.20573047183150142
T5c,scPRAM,NK,perturbation=Quizartinib,0.13407807408973837
T5c,scPRAM,NK,perturbation=Tivozanib,0.11891473076758335
T5c,scPRAM,NK,perturbation=Foretinib,0.26117216749903593
T5c,scPRAM,NK,perturbation=BMS-777607,0.13942854707550176
T5c,scPRAM,NK,perturbation=AVL-292,0.16856481000804605
T5c,scPRAM,NK,perturbation=Scriptaid,0.4759833488086921
T5c,scPRAM,NK,perturbation=RVX-208,0.12432143804783816
T5c,scPRAM,NK,perturbation=Amiodarone,0.12130535003086364
T5c,scPRAM,NK,perturbation=RN-486,0.1748099616191339
T5c,scPRAM,NK,perturbation=Tamatinib,0.33390274401487624
T5c,scPRAM,NK,perturbation=GW843682X,0.13018821018436919
T5c,scPRAM,NK,perturbation=Porcn Inhibitor III,0.19621405434386613
T5c,scPRAM,NK,perturbation=Navitoclax,0.0659765892119767
T5c,scPRAM,NK,perturbation=BAY 61-3606,0.338302594420068
T5c,scPRAM,NK,perturbation=Ketoconazole,0.3649667702986961
T5c,scPRAM,NK,perturbation=Isoniazid,0.058205364429340524
T5c,scPRAM,NK,perturbation=PD-0325901,0.18241065358263875
T5c,scPRAM,NK,perturbation=TIE2 Kinase Inhibitor,0.09734850793980726
T5c,scPRAM,NK,perturbation=CGP 60474,0.02986478618019903
T5c,scPRAM,NK,perturbation=BMS-387032,0.2860424644864928
T5c,scPRAM,NK,perturbation=TL_HRAS26,0.19849742056415248
T5c,scPRAM,NK,perturbation=Methotrexate,0.334970276974806
T5c,scPRAM,NK,perturbation=LY2090314,0.46672498275419333
T5c,scPRAM,NK,perturbation=Alvocidib,0.09991336618102986
T5c,scPRAM,NK,perturbation=IMD-0354,0.40806148153665783
T5c,scPRAM,NK,perturbation=MK-5108,0.19463169731191463
T5c,scPRAM,NK,perturbation=Ixabepilone,0.17311475107459273
T5c,scPRAM,NK,perturbation=IN1451,0.5658701723012414
T5c,scPRAM,NK,perturbation=Proscillaridin A;Proscillaridin-A,0.6115046985582802
T5c,scPRAM,NK,perturbation=Palbociclib,0.16103447483595323
T5c,scPRAM,NK,perturbation=Vardenafil,0.16627329250018086
T5c,scPRAM,NK,perturbation=Disulfiram,0.1641654526517503
T5c,scPRAM,NK,perturbation=Canertinib,0.15647068405941866
T5c,scPRAM,NK,perturbation=Lapatinib,0.24051675767556555
T5c,scPRAM,NK,perturbation=Linagliptin,0.1643724506793069
T5c,scPRAM,NK,perturbation=Raloxifene,0.16789399274333838
T5c,scPRAM,NK,perturbation=Vorinostat,0.324829844553378
T5c,scPRAM,NK,perturbation=Trametinib,0.09865579915713037
T5c,scPRAM,NK,perturbation=Dasatinib,0.14835355895699856
T5c,scPRAM,NK,perturbation=Flutamide,0.1494922943249142
T5c,scPRAM,NK,perturbation=Idelalisib,0.21177926613647194
T5c,scPRAM,NK,perturbation=Riociguat,0.2048812597351819
T5c,scPRAM,NK,perturbation=Azacitidine,0.21423629522961177
T5c,scPRAM,NK,perturbation=TGX 221,0.25624866330227447
T5c,scPRAM,NK,perturbation=CGM-097,0.3634647274818381
T5c,scPRAM,NK,perturbation=Clemastine,0.08544595176307009
T5c,scPRAM,NK,perturbation=Imatinib,0.15943728995058967
T5c,scPRAM,NK,perturbation=Tipifarnib,0.17579464881504397
T5c,scPRAM,NK,perturbation=RG7090,0.20861444186787956
T5c,scPRAM,NK,perturbation=CHIR-99021,0.21230709034859044
T5c,scPRAM,NK,perturbation=TR-14035,0.2178695150722216
T5c,scPRAM,NK,perturbation=Pitavastatin Calcium,0.44431521630210236
T5c,scPRAM,NK,perturbation=SLx-2119,0.16696770788077764
T5c,scPRAM,NK,perturbation=YK 4-279,0.2621102264572483
T5c,scPRAM,NK,perturbation=SCH-58261,0.08288728926592888
T5c,scPRAM,NK,perturbation=BX 912,0.19988142869554443
T5c,scPRAM,NK,perturbation=GLPG0634,0.2903306618817834
T5c,scPRAM,NK,perturbation=Defactinib,0.06178757699547942
T5c,scPRAM,NK,perturbation=Nilotinib,0.26996483937283244
T5c,scPRAM,NK,perturbation=ABT737,0.0998817190458219
T5c,scPRAM,NK,perturbation=Nefazodone,0.20143575688758175
T5c,scPRAM,NK,perturbation=Buspirone,0.1929789175282847
T5c,scPRAM,NK,perturbation=Colforsin,0.23015918383810297
T5c,scPRAM,NK,perturbation=Doxorubicin,0.32520772775860896
T5c,scPRAM,NK,perturbation=Mubritinib (TAK 165),0.35148609743600545
T5c,scPRAM,NK,perturbation=BI-D1870,0.2118064951750811
T5c,scPRAM,NK,perturbation=AT 7867,0.18065481661528737
T5c,scPRAM,NK,perturbation=PRT-062607,0.2885083249656364
T5c,scPRAM,NK,perturbation=STK219801,0.18813326524922008
T5c,scPRAM,NK,perturbation=Midostaurin,0.14601035099453863
T5c,scPRAM,NK,perturbation=PF-03814735,0.1904101695021577
T5c,scPRAM,NK,perturbation=Vanoxerine,0.07242295165557469
T5c,scPRAM,NK,perturbation=AZD3514,0.18959531869842924
T5c,scPRAM,NK,perturbation=OSI-930,0.1223584115980742
T5c,scPRAM,NK,perturbation=AZ628,0.2836595885653364
T5c,scPRAM,NK,perturbation=TPCA-1,0.35822198961009477
T5c,scPRAM,NK,perturbation=CEP-37440,0.19026001758140923
T5c,scPRAM,NK,perturbation=Tivantinib,0.12470993634595685
T5c,scPRAM,NK,perturbation=AZD4547,0.15274361626031713
T5c,scPRAM,NK,perturbation=SB525334,0.3529727191918405
T5c,scPRAM,NK,perturbation=HMN-214,0.24218236260339432
T5c,scPRAM,NK,perturbation=GO-6976,0.19188739509744016
T5c,scPRAM,NK,perturbation=AZD-8330,0.3310532317304578
T5c,scPRAM,NK,perturbation=MGCD-265,0.1611001169303745
T5c,scPRAM,NK,perturbation=GSK256066,0.24150576438046387
T5c,scPRAM,NK,perturbation=Tosedostat,0.18431792029612182
T5c,scPRAM,NK,perturbation=Prednisolone,0.39098798075871183
T5c,scPRAM,NK,perturbation=HYDROXYUREA,0.11800340423400896
T5c,scPRAM,NK,perturbation=Decitabine,0.14451166479409194
T5c,scPRAM,NK,perturbation=CC-401,0.2532007858303647
T5c,scPRAM,NK,perturbation=Saracatinib,0.20402035613221206
T5c,scPRAM,NK,perturbation=Masitinib,0.0739338094851487
T5c,scPRAM,NK,perturbation=GSK-1070916,0.09955975444836916
T5c,scPRAM,NK,perturbation=R428,0.2509385965307346
T5c,scPRAM,NK,perturbation=Colchicine,0.1944781811438728
